Symptom,commonDrug
谵妄,依托红霉素片
谵妄,依托红霉素混悬液
谵妄,双氯芬酸二乙胺乳胶剂
谵妄,云南白药
谵妄,氨苄西林胶囊
谵妄,安宫牛黄丸
谵妄,五维他口服溶液
谵妄,复合维生素B片
谵妄,奥拉西坦胶囊
谵妄,吡拉西坦片
谵妄,氯霉素片
谵妄,诺氟沙星胶囊
谵妄,氯霉素片
谵妄,布美他尼片
谵妄,十一味金色丸
谵妄,诺氟沙星胶囊
谵妄,氯霉素片
谵妄,盐酸安非他酮缓释片
谵妄,酒石酸伐尼克兰片
谵妄,氟康唑胶囊
谵妄,氯霉素片
谵妄,参志胶囊
谵妄,宁心益智胶囊
谵妄,丙酸氯倍他索乳膏
谵妄,盐酸左氧氟沙星胶囊
谵妄,吡贝地尔缓释片
谵妄,盐酸多奈哌齐片
谵妄,奥拉西坦胶囊
谵妄,吡拉西坦片
谵妄,呋塞米片
谵妄,包醛氧淀粉胶囊
谵妄,降糖舒胶囊
谵妄,注射用生长抑素
谵妄,阿奇霉素片
谵妄,头孢克洛颗粒
谵妄,尼可刹米注射液
谵妄,盐酸多沙普仑注射液
谵妄,二十五味珊瑚丸
谵妄,安宫牛黄丸
谵妄,奥拉西坦胶囊
谵妄,尼麦角林片
谵妄,氨苄西林胶囊
谵妄,安宫牛黄丸
谵妄,头孢氨苄胶囊
谵妄,盐酸左氧氟沙星胶囊
谵妄,盐酸纳洛酮舌下片
谵妄,盐酸硫必利片
谵妄,氨苄西林胶囊
谵妄,安宫牛黄丸
谵妄,甲泼尼龙片
谵妄,肝复康丸
谵妄,辅酶Q10胶囊
谵妄,阿德福韦酯片
谵妄,二十五味松石丸
谵妄,丙戊酸镁片
谵妄,苯妥英钠片
谵妄,滑膜炎片
谵妄,滑膜炎颗粒
谵妄,复合维生素B片
谵妄,赖氨肌醇维B12口服溶液
谵妄,小儿化毒散
谵妄,小儿化毒胶囊
谵妄,维生素C片
谵妄,血康口服液
谵妄,马来酸氯苯那敏片
谵妄,日晒防治膏
谵妄,氟哌啶醇片
谵妄,奋乃静片
谵妄,阿德福韦酯片
谵妄,二十五味松石丸
谵妄,葡萄糖注射液
谵妄,氯化钠注射液
多发性神经炎,布美他尼片
多发性神经炎,十一味金色丸
多发性神经炎,布美他尼片
多发性神经炎,十一味金色丸
多发性神经炎,注射用鼠神经生长因子
多发性神经炎,布美他尼片
多发性神经炎,注射用鼠神经生长因子
多发性神经炎,布美他尼片
多发性神经炎,维生素B1片
多发性神经炎,复合维生素B片
多发性神经炎,醋酸地塞米松片
多发性神经炎,马来酸桂哌齐特注射液
多发性神经炎,醋酸泼尼松片
多发性神经炎,积雪苷片
多发性神经炎,诺氟沙星胶囊
多发性神经炎,抑眩宁胶囊
多发性神经炎,龙骨颈椎胶囊
多发性神经炎,注射用鼠神经生长因子
多发性神经炎,布美他尼片
多发性神经炎,乙酰螺旋霉素片
多发性神经炎,螺旋霉素胶囊
多发性神经炎,赖氨葡锌颗粒
多发性神经炎,葡萄糖酸锌颗粒
浅感觉减退或缺失,布美他尼片
浅感觉减退或缺失,十一味金色丸
浅感觉减退或缺失,普瑞巴林胶囊
浅感觉减退或缺失,阿司匹林肠溶胶囊
浅感觉减退或缺失,单唾液酸四己糖神经节苷脂钠盐注射液
浅感觉减退或缺失,脑苷肌肽注射液
浅感觉减退或缺失,咪康唑氯倍他索乳膏
浅感觉减退或缺失,曲安奈德益康唑乳膏
浅感觉减退或缺失,普瑞巴林胶囊
浅感觉减退或缺失,阿司匹林肠溶胶囊
浅感觉减退或缺失,甲钴胺片
浅感觉减退或缺失,甲钴胺分散片
盗汗,甲硝唑片
盗汗,替硝唑片
盗汗,盐酸克林霉素棕榈酸酯分散片
盗汗,盐酸克林霉素胶囊
盗汗,头孢泊肟酯胶囊
盗汗,托西酸舒他西林胶囊
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,依托红霉素片
盗汗,注射用头孢唑林钠
盗汗,布美他尼片
盗汗,十一味金色丸
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,注射用硫酸奈替米星
盗汗,盐酸克林霉素棕榈酸酯分散片
盗汗,盐酸克林霉素胶囊
盗汗,注射用甲磺酸帕珠沙星
盗汗,甲硝唑氯化钠注射液
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,地奥司明片
盗汗,脉络舒通颗粒
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,平消片
盗汗,注射用顺铂
盗汗,醋酸泼尼松片
盗汗,苯丁酸氮芥片
盗汗,乳酸亚铁胶囊
盗汗,桂龙药膏
盗汗,醋酸泼尼松片
盗汗,苯丁酸氮芥片
盗汗,盐酸左氧氟沙星胶囊
盗汗,乳酸左氧氟沙星片
盗汗,苯丁酸氮芥片
盗汗,消癌平片
盗汗,氨苄西林胶囊
盗汗,依托红霉素片
盗汗,醋酸可的松注射液
盗汗,醋酸可的松片
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,诺氟沙星胶囊
盗汗,诺氟沙星胶囊
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,牛痘疫苗致炎兔皮提取物注射液
盗汗,七厘胶囊
盗汗,舒筋活血片
盗汗,硫酸氨基葡萄糖片
盗汗,硫酸氨基葡萄糖胶囊
盗汗,异烟肼片
盗汗,乳宁胶囊
盗汗,紫杉醇注射液
盗汗,注射用重组人干扰素α2a
盗汗,牛黄解毒丸
盗汗,甘草锌胶囊
盗汗,肠内营养混悬液(TPF)
盗汗,肠内营养混悬液(SP)
盗汗,诺氟沙星胶囊
盗汗,氯霉素片
盗汗,吡喹酮片
盗汗,阿德福韦酯片
盗汗,二十五味松石丸
盗汗,植物萃取抑菌剂
盗汗,消癌平片
盗汗,注射用盐酸平阳霉素
盗汗,头孢泊肟酯胶囊
盗汗,头孢氨苄甲氧苄啶片
盗汗,头孢氨苄胶囊
盗汗,盐酸左氧氟沙星胶囊
盗汗,氨苄西林胶囊
盗汗,依托红霉素片
盗汗,硫唑嘌呤片
盗汗,醋酸泼尼松片
盗汗,氟康唑胶囊
盗汗,氟康唑片
盗汗,盐酸左氧氟沙星胶囊
盗汗,妇乐颗粒
盗汗,阿胶牡蛎口服液
盗汗,五味安神颗粒
盗汗,头孢氨苄胶囊
盗汗,盐酸左氧氟沙星胶囊
盗汗,硬脂酸红霉素片
盗汗,尿嘧啶替加氟片
盗汗,注射用盐酸吉西他滨
盗汗,西洛他唑片
盗汗,脉络宁注射液
盗汗,紫杉醇注射液
盗汗,注射用重组人干扰素α2a
盗汗,阿莫西林克拉维酸钾(4:1)分散片
盗汗,回生甘露丸
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,胸腺肽肠溶片
盗汗,静注人免疫球蛋白(pH4)
盗汗,蛇胆川贝液
盗汗,抗痨颗粒
盗汗,苯丁酸氮芥片
盗汗,复方斑蝥胶囊
盗汗,消癌平片
盗汗,依托泊苷软胶囊
盗汗,氟康唑胶囊
盗汗,氟康唑片
盗汗,阿苯达唑片
盗汗,吡喹酮片
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,消癌平糖浆
盗汗,醋酸泼尼松片
盗汗,环孢素软胶囊
盗汗,复方硫酸新霉素滴眼液
盗汗,坤泰胶囊
盗汗,己烯雌酚片
盗汗,蛇胆川贝液
盗汗,异烟肼片
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,阿胶牡蛎口服液
盗汗,五味安神颗粒
盗汗,苯丁酸氮芥片
盗汗,消癌平片
盗汗,胸腺肽肠溶片
盗汗,静注人免疫球蛋白(pH4)
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,异烟肼片
盗汗,云南白药
盗汗,吡喹酮片
盗汗,阿莫西林克拉维酸钾(4:1)分散片
盗汗,西黄丸
盗汗,阿莫西林克拉维酸钾(4:1)分散片
盗汗,西黄丸
盗汗,氟康唑胶囊
盗汗,伊曲康唑胶囊
盗汗,丙硫氧嘧啶片
盗汗,对氨基水杨酸钙片
盗汗,注射用培美曲塞二钠
盗汗,注射用卡铂
盗汗,巴氯芬片
盗汗,益髓颗粒
盗汗,清肺十八味丸
盗汗,注射用阿洛西林钠
盗汗,甲硝唑片
盗汗,替硝唑片
盗汗,平消片
盗汗,注射用顺铂
盗汗,平消片
盗汗,注射用顺铂
盗汗,平消片
盗汗,注射用顺铂
盗汗,清肺十八味丸
盗汗,氢化可的松注射液
盗汗,蛇胆川贝液
盗汗,抗痨颗粒
盗汗,蛇胆川贝液
盗汗,抗痨颗粒
盗汗,蛇胆川贝液
盗汗,抗痨颗粒
盗汗,复方磺胺甲噁唑片
盗汗,清热消炎宁片
盗汗,阿莫西林克拉维酸钾(4:1)分散片
盗汗,西黄丸
盗汗,紫杉醇注射液
盗汗,注射用重组人干扰素α2a
盗汗,蛇胆川贝液
盗汗,异烟肼片
盗汗,蛇胆川贝液
盗汗,异烟肼片
盗汗,苯丁酸氮芥片
盗汗,复方斑蝥胶囊
盗汗,苯丁酸氮芥片
盗汗,消癌平片
盗汗,乳酸左氧氟沙星片
盗汗,阿奇霉素片
盗汗,阿莫西林克拉维酸钾(4:1)分散片
盗汗,西黄丸
盗汗,金鸡胶囊
盗汗,盐酸左氧氟沙星胶囊
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,苯丁酸氮芥片
盗汗,复方斑蝥胶囊
盗汗,平消片
盗汗,强力康颗粒
盗汗,紫杉醇注射液
盗汗,注射用重组人干扰素α2a
盗汗,生化丸
盗汗,阿奇霉素片
盗汗,双蚁祛湿通络胶囊
盗汗,麝香壮骨膏
盗汗,诺氟沙星胶囊
盗汗,氯霉素片
盗汗,苯丁酸氮芥片
盗汗,复方斑蝥胶囊
盗汗,左甲状腺素钠片
盗汗,夏枯草膏
盗汗,藿香正气丸
盗汗,藿香正气胶囊
盗汗,阿胶牡蛎口服液
盗汗,五味安神颗粒
盗汗,蛇胆川贝液
盗汗,抗痨颗粒
盗汗,醋酸泼尼松片
盗汗,滑膜炎片
盗汗,滑膜炎颗粒
盗汗,阿司匹林肠溶胶囊
盗汗,复方鲜竹沥液
盗汗,异烟肼片
盗汗,利福平胶囊
盗汗,吡喹酮片
盗汗,诺氟沙星胶囊
盗汗,丙硫氧嘧啶片
盗汗,对氨基水杨酸钙片
盗汗,乳宁片
盗汗,小金丸
盗汗,硬脂酸红霉素片
盗汗,头孢氨苄胶囊
盗汗,盐酸左氧氟沙星胶囊
盗汗,环孢素软胶囊
盗汗,复方硫酸新霉素滴眼液
盗汗,诺氟沙星胶囊
盗汗,氯霉素片
盗汗,醋酸泼尼松片
盗汗,苯丁酸氮芥片
盗汗,贞芪扶正颗粒
盗汗,醋酸泼尼松龙注射液
盗汗,利福喷丁胶囊
盗汗,异烟肼片
盗汗,苯丁酸氮芥片
盗汗,复方斑蝥胶囊
盗汗,赖氨葡锌颗粒
盗汗,葡萄糖酸锌颗粒
盗汗,呋塞米片
盗汗,结石通茶
盗汗,通脉养心丸
盗汗,宁心宝胶囊
盗汗,蛇胆川贝液
盗汗,异烟肼片
盗汗,氟尿嘧啶注射液
盗汗,氟尿嘧啶植入剂
盗汗,甲硝唑乳膏
盗汗,妇洁舒洗液
盗汗,阿司匹林肠溶胶囊
盗汗,青霉素V钾胶囊
盗汗,肾康宁片
盗汗,补肾强身片
盗汗,盐酸左氧氟沙星胶囊
盗汗,乳酸左氧氟沙星片
腹泻,甲硝唑片
腹泻,替硝唑片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,克拉霉素分散片
腹泻,罗红霉素分散片
腹泻,乳酸左氧氟沙星片
腹泻,阿奇霉素片
腹泻,阿莫西林颗粒
腹泻,百合固金片
腹泻,盐酸吗啉胍片
腹泻,羚羊感冒片
腹泻,羧甲司坦片
腹泻,肺力咳合剂
腹泻,羧甲司坦片
腹泻,小儿珍贝散
腹泻,乳酸左氧氟沙星片
腹泻,阿奇霉素片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,红霉素肠溶胶囊
腹泻,甲硝唑片
腹泻,甘草锌胶囊
腹泻,吡拉西坦片
腹泻,阿苯达唑片
腹泻,阿苯达唑胶囊
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,(奥松)肚痛泻丸
腹泻,二十五味马宝丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,咪康唑氯倍他索乳膏
腹泻,曲安奈德益康唑乳膏
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,复合乳酸菌胶囊
腹泻,复方谷氨酰胺肠溶胶囊
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,奥美拉唑肠溶胶囊
腹泻,奥美拉唑镁肠溶片
腹泻,石淋通颗粒
腹泻,盐酸屈他维林片
腹泻,奥美拉唑肠溶胶囊
腹泻,胆胃康胶囊
腹泻,阿魏化痞膏
腹泻,慈丹胶囊
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,维生素B4片
腹泻,盐酸左氧氟沙星片
腹泻,人血白蛋白
腹泻,阿苯达唑片
腹泻,吡喹酮片
腹泻,强力康颗粒
腹泻,注射用硫酸长春新碱
腹泻,曲匹布通片
腹泻,注射用硫酸核糖霉素
腹泻,盐酸左氧氟沙星胶囊
腹泻,氟康唑片
腹泻,(奥松)肚痛泻丸
腹泻,二十五味马宝丸
腹泻,盐酸左氧氟沙星胶囊
腹泻,依托红霉素片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,(奥松)肚痛泻丸
腹泻,二十五味马宝丸
腹泻,诺氟沙星胶囊
腹泻,氯霉素片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,苯酰甲硝唑胶囊
腹泻,替硝唑片
腹泻,健儿清解液
腹泻,建曲
腹泻,阿苯达唑片
腹泻,阿苯达唑胶囊
腹泻,陈香露白露片
腹泻,复方铝酸铋片
腹泻,(奥松)肚痛泻丸
腹泻,二十五味马宝丸
腹泻,藿香正气片
腹泻,藿香正气丸
腹泻,阿苯达唑片
腹泻,阿苯达唑颗粒
腹泻,呋喃唑酮片
腹泻,盐酸美他环素片
腹泻,塞来昔布胶囊
腹泻,硫化钠薄荷脑溶液
腹泻,异烟肼片
腹泻,利福平胶囊
腹泻,盐酸左氧氟沙星胶囊
腹泻,依托红霉素片
腹泻,奥美拉唑肠溶胶囊
腹泻,盐酸雷尼替丁胶囊
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,奥美拉唑肠溶胶囊
腹泻,盐酸雷尼替丁胶囊
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,硫唑嘌呤片
腹泻,柳氮磺吡啶栓
腹泻,复合乳酸菌胶囊
腹泻,枯草杆菌二联活菌颗粒
腹泻,盐酸普萘洛尔片
腹泻,阿替洛尔片
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,复合乳酸菌胶囊
腹泻,枯草杆菌二联活菌颗粒
腹泻,藿香正气片
腹泻,藿香正气丸
腹泻,藿香正气片
腹泻,藿香正气丸
腹泻,硫唑嘌呤片
腹泻,柳氮磺吡啶栓
腹泻,盐酸左氧氟沙星胶囊
腹泻,氨苄西林胶囊
腹泻,(奥松)肚痛泻丸
腹泻,二十五味马宝丸
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,维肝福泰片
腹泻,呋塞米片
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,香砂养胃丸
腹泻,马来酸曲美布汀分散片
腹泻,注射用硫酸长春新碱
腹泻,转移因子注射液
腹泻,藿香正气片
腹泻,藿香正气丸
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,盐酸左氧氟沙星胶囊
腹泻,氨苄西林胶囊
腹泻,(奥松)肚痛泻丸
腹泻,二十五味马宝丸
腹泻,颠茄片
腹泻,聚卡波非钙片
腹泻,季德胜蛇药片
腹泻,秘诀清凉散
腹泻,维生素C片
腹泻,维生素C注射液
腹泻,盐酸左氧氟沙星胶囊
腹泻,氨苄西林胶囊
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,注射用鼠神经生长因子
腹泻,布美他尼片
腹泻,坐珠达西
腹泻,十一味金色丸
腹泻,奥美拉唑肠溶胶囊
腹泻,泮托拉唑钠肠溶胶囊
腹泻,奥美拉唑肠溶胶囊
腹泻,胆胃康胶囊
腹泻,奥美拉唑肠溶胶囊
腹泻,盐酸雷尼替丁胶囊
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,复方万年青胶囊
腹泻,消癌平片
腹泻,胸腺肽肠溶片
腹泻,利肝隆片
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,维生素E皇浆口服液
腹泻,云南白药
腹泻,泮托拉唑钠肠溶胶囊
腹泻,维生素B2片
腹泻,肠内营养乳剂(TP)
腹泻,阿德福韦酯片
腹泻,二十五味松石丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,马洛替酯片
腹泻,吡喹酮片
腹泻,赖氨葡锌颗粒
腹泻,葡萄糖酸锌颗粒
腹泻,盐酸左氧氟沙星胶囊
腹泻,乳酸左氧氟沙星片
腹泻,颠茄片
腹泻,聚卡波非钙片
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,醋酸甲萘氢醌片
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,复方万年青胶囊
腹泻,康莱特注射液
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,奥美拉唑肠溶胶囊
腹泻,盐酸雷尼替丁胶囊
腹泻,乳酸左氧氟沙星片
腹泻,诺氟沙星胶囊
腹泻,葡萄糖注射液
腹泻,氯化钠注射液
腹泻,呋塞米片
腹泻,氢氯噻嗪片
腹泻,调元大补二十五味汤散
腹泻,呋塞米片
腹泻,维生素B1丸
腹泻,呋喃硫胺片
腹泻,维生素B1丸
腹泻,呋喃硫胺片
腹泻,巴氯芬片
腹泻,益髓颗粒
腹泻,氟康唑胶囊
腹泻,氯霉素片
腹泻,甲钴胺胶囊
腹泻,维生素B1片
腹泻,吡喹酮片
腹泻,肠泰合剂
腹泻,枯草杆菌活菌胶囊
腹泻,醋酸氢化可的松片
腹泻,注射用甲泼尼龙琥珀酸钠
腹泻,维生素B1片
腹泻,复合维生素B片
腹泻,盐酸二甲双胍片
腹泻,降糖宁胶囊
腹泻,鲑鱼降钙素喷鼻剂
腹泻,注射用鲑鱼降钙素
腹泻,平消片
腹泻,注射用顺铂
腹泻,螺内酯片
腹泻,氨苯蝶啶片
腹泻,注射用醋酸奥曲肽微球
腹泻,醋酸奥曲肽注射液
腹泻,马来酸氯苯那敏片
腹泻,盐酸异丙嗪片
腹泻,苯酰甲硝唑胶囊
腹泻,盐酸米诺环素胶囊
腹泻,苯丁酸氮芥片
腹泻,消癌平片
腹泻,马来酸氯苯那敏片
腹泻,盐酸异丙嗪片
腹泻,注射用头孢哌酮钠舒巴坦钠
腹泻,静注人免疫球蛋白(pH4)
腹泻,甲钴胺胶囊
腹泻,叶酸片
腹泻,注射用腺苷钴胺
腹泻,雷公藤多苷片
腹泻,雷公藤多甙片
腹泻,氯雷他定片
腹泻,氯雷他定胶囊
腹泻,硫唑嘌呤片
腹泻,注射用甲氨蝶呤
腹泻,头孢氨苄胶囊
腹泻,盐酸左氧氟沙星胶囊
腹泻,盐酸肾上腺素注射液
腹泻,氢化可的松注射液
腹泻,红霉素肠溶片
腹泻,琥乙红霉素颗粒
腹泻,氢氯噻嗪片
腹泻,螺内酯片
腹泻,胸腺肽肠溶片
腹泻,脾氨肽口服冻干粉
腹泻,醋酸泼尼松片
腹泻,积雪苷片
腹泻,盐酸吗啉胍片
腹泻,阿昔洛韦片
腹泻,安宫牛黄丸
腹泻,巴特日七味丸
腹泻,鸦胆子油乳注射液
腹泻,鸦胆子油口服乳液
腹泻,重组人生长激素注射液
腹泻,注射用重组人生长激素
腹泻,尿嘧啶替加氟片
腹泻,注射用盐酸吉西他滨
腹泻,盐酸屈他维林片
腹泻,荡石片
腹泻,注射用生长抑素
腹泻,硫唑嘌呤片
腹泻,柳氮磺吡啶栓
腹泻,猴头菌提取物颗粒
腹泻,柳氮磺吡啶栓
腹泻,注射用青霉素钠
腹泻,注射用青霉素钾
腹泻,阿苯达唑片
腹泻,吡喹酮片
腹泻,阿苯达唑片
腹泻,吡喹酮片
腹泻,阿苯达唑片
腹泻,阿苯达唑颗粒
腹泻,地巴唑片
腹泻,氢溴酸加兰他敏注射液
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,藻酸双酯钠片
腹泻,氨甲苯酸注射液
腹泻,黄体酮胶囊
腹泻,谷维素片
腹泻,白带丸
腹泻,妇炎康复咀嚼片
腹泻,气血和胶囊
腹泻,武力拔寒散
腹泻,阿苯达唑片
腹泻,吡喹酮片
腹泻,醋酸泼尼松片
腹泻,灵孢多糖注射液
腹泻,苯丁酸氮芥片
腹泻,复方斑蝥胶囊
腹泻,维生素B6片
腹泻,三维鱼肝油乳
腹泻,丙酸氯倍他索乳膏
腹泻,盐酸左氧氟沙星胶囊
腹泻,甘草锌胶囊
腹泻,甘草锌颗粒
腹泻,地巴唑片
腹泻,氢溴酸加兰他敏注射液
腹泻,蒙脱石散
腹泻,保儿安颗粒
腹泻,布美他尼片
腹泻,十一味金色丸
腹泻,慢严舒柠
腹泻,清喉利咽颗粒
腹泻,慢严舒柠
腹泻,复方青橄榄利咽含片
腹泻,诺氟沙星胶囊
腹泻,氯霉素片
腹泻,肠内营养混悬液(TPF)
腹泻,肠内营养混悬液(SP)
腹泻,阿苯达唑片
腹泻,保儿安颗粒
腹泻,盐酸氨溴索分散片
腹泻,头孢氨苄胶囊
腹泻,复方磺胺甲噁唑片
腹泻,头孢泊肟酯片
腹泻,鳖甲胶
腹泻,磷酸氯喹片
腹泻,诺氟沙星胶囊
腹泻,盐酸消旋山莨菪碱氯化钠注射液
腹泻,阿托品异丙嗪注射液
腹泻,吡喹酮片
腹泻,诺氟沙星胶囊
腹泻,氯霉素片
腹泻,诺氟沙星胶囊
腹泻,吡喹酮片
腹泻,醋酸地塞米松片
腹泻,地塞米松磷酸钠注射液
腹泻,醋酸泼尼松片
腹泻,苯丁酸氮芥片
腹泻,维生素B2片
腹泻,肠内营养乳剂(TP)
腹泻,消癌平片
腹泻,西黄丸
腹泻,红霉素肠溶片
腹泻,琥乙红霉素颗粒
腹泻,诺氟沙星胶囊
腹泻,乳酸左氧氟沙星片
腹泻,喷托维林氯化铵糖浆
腹泻,阿司匹林肠溶胶囊
腹泻,阿司匹林片
腹泻,复方万年青胶囊
腹泻,消癌平片
腹泻,头孢呋辛酯胶囊
腹泻,注射用青霉素钠
腹泻,参倍固肠胶囊
腹泻,硫唑嘌呤片
