Symptom,noteatFood
瘙痒,羊油
瘙痒,田螺
瘙痒,淡菜(鲜)
瘙痒,干腌菜
瘙痒,啤酒
瘙痒,白酒
瘙痒,虾仁
瘙痒,鸭血(白鸭)
瘙痒,绿豆
瘙痒,田螺
瘙痒,沙丁鱼
瘙痒,鸭血(白鸭)
瘙痒,绿豆
瘙痒,田螺
瘙痒,沙丁鱼
瘙痒,鸭血(白鸭)
瘙痒,绿豆
瘙痒,田螺
瘙痒,沙丁鱼
瘙痒,干腌菜
瘙痒,啤酒
瘙痒,白酒
瘙痒,田螺
瘙痒,咸鸭蛋
瘙痒,鸡血
瘙痒,鸡肝
瘙痒,银鱼
瘙痒,咸鸭蛋
瘙痒,鸡血
瘙痒,鸡肝
瘙痒,银鱼
瘙痒,松子仁
瘙痒,小龙虾
瘙痒,虾皮
瘙痒,田螺
瘙痒,田螺
瘙痒,沙丁鱼
瘙痒,三文鱼
瘙痒,海虾
瘙痒,啤酒
瘙痒,白酒
瘙痒,淡菜(鲜)
瘙痒,猪脑
瘙痒,啤酒
瘙痒,白酒
瘙痒,咸鸭蛋
瘙痒,花生仁（炸）
瘙痒,啤酒
瘙痒,江米酒
瘙痒,白酒
瘙痒,公鸡
瘙痒,啤酒
瘙痒,江米酒
瘙痒,白酒
瘙痒,淡菜(鲜)
瘙痒,啤酒
瘙痒,白酒
瘙痒,淡菜(鲜)
瘙痒,猪脑
瘙痒,苹果脯
瘙痒,啤酒
瘙痒,江米酒
瘙痒,黄酒
瘙痒,赤砂糖
瘙痒,冰糖
瘙痒,白砂糖
瘙痒,啤酒
瘙痒,啤酒
瘙痒,黄酒
瘙痒,白酒
瘙痒,淡菜(鲜)
瘙痒,啤酒
瘙痒,白酒
瘙痒,河蚌
瘙痒,淡菜(鲜)
瘙痒,啤酒
瘙痒,白酒
瘙痒,螃蟹
瘙痒,河蚌
瘙痒,白酒
瘙痒,杏仁
瘙痒,绿豆
瘙痒,螃蟹
瘙痒,干腌菜
瘙痒,白砂糖
瘙痒,白酒
瘙痒,鸡
瘙痒,杏仁
瘙痒,沙丁鱼
瘙痒,三文鱼
瘙痒,海虾
瘙痒,螃蟹
瘙痒,海蟹
瘙痒,海虾
瘙痒,海螺
瘙痒,干腌菜
瘙痒,白酒
瘙痒,松花蛋（鸭蛋）
瘙痒,鸡肉
瘙痒,啤酒
瘙痒,白酒
瘙痒,杏仁
瘙痒,腐竹
瘙痒,啤酒
瘙痒,腰果
瘙痒,杏仁
瘙痒,花生
瘙痒,干腌菜
瘙痒,啤酒
瘙痒,白酒
瘙痒,咸鸭蛋
瘙痒,干腌菜
瘙痒,啤酒
瘙痒,白酒
瘙痒,咸鸭蛋
肌肉酸痛,啤酒
肌肉酸痛,白酒
肌肉酸痛,白扁豆
肌肉酸痛,猪油（板油）
肌肉酸痛,啤酒
肌肉酸痛,白酒
肌肉酸痛,咸鸭蛋
肌肉酸痛,烤鸭
肌肉酸痛,白扁豆
肌肉酸痛,猪油（板油）
肌肉酸痛,猪小排（猪肋排）
肌肉酸痛,猪里脊肉
肌肉酸痛,猪油（板油）
肌肉酸痛,猪小排（猪肋排）
肌肉酸痛,猪肉(肥瘦)
肌肉酸痛,猪里脊肉
肌肉酸痛,白扁豆
肌肉酸痛,猪油（板油）
肌肉酸痛,猪小排（猪肋排）
肌肉酸痛,猪肉(肥瘦)
肌肉酸痛,白酒
肌肉酸痛,鸡肝
肌肉酸痛,杏仁
肌肉酸痛,腐竹
肌肉酸痛,咸鸭蛋
肌肉酸痛,鸡肝
肌肉酸痛,杏仁
肌肉酸痛,白扁豆
肌肉酸痛,啤酒
肌肉酸痛,白酒
肌肉酸痛,鸭掌
肌肉酸痛,绿豆
肌肉酸痛,鹿肉
肌肉酸痛,杏仁
肌肉酸痛,核桃
肌肉酸痛,白扁豆
肌肉酸痛,鹿肉
肌肉酸痛,白酒
肌肉酸痛,腐竹
肌肉酸痛,白扁豆
肌肉酸痛,鸭血(白鸭)
肌肉酸痛,绿豆
肌肉酸痛,白扁豆
肌肉酸痛,田螺
肌肉酸痛,干腌菜
肌肉酸痛,咸鸭蛋
肌肉酸痛,白扁豆
肌肉酸痛,羊油
肌肉酸痛,杏仁
肌肉酸痛,腐竹
肌肉酸痛,虾皮
肌肉酸痛,虾米
肌肉酸痛,面肥
肌肉酸痛,腐竹
肌肉酸痛,白扁豆
肌肉酸痛,螃蟹
肌肉酸痛,白酒
肌肉酸痛,螃蟹
肌肉酸痛,辣椒(红、尖、干)
肌肉酸痛,大蒜
肌肉酸痛,鸡蛋黄
肌肉酸痛,鸭血(白鸭)
肌肉酸痛,绿豆
肌肉酸痛,红豆沙
肌肉酸痛,鸭血(白鸭)
肌肉酸痛,杏仁
肌肉酸痛,腐竹
肌肉酸痛,赤小豆
肌肉酸痛,啤酒
肌肉酸痛,红葡萄酒
肌肉酸痛,白酒
肌肉酸痛,鸡蛋
肌肉酸痛,啤酒
肌肉酸痛,白酒
肌肉酸痛,花生仁（炸）
肌肉酸痛,赤小豆
肌肉酸痛,杏仁
肌肉酸痛,赤小豆
肌肉酸痛,白扁豆
肌肉酸痛,田螺
肌肉酸痛,鹿肉
肌肉酸痛,啤酒
肌肉酸痛,白酒
肌肉酸痛,鸡肝
肌肉酸痛,鹿肉
肌肉酸痛,啤酒
肌肉酸痛,白酒
肌肉酸痛,鸡肝
肌肉酸痛,猪肉(肥)
肌肉酸痛,辣椒(红、尖、干)
肌肉酸痛,咖啡
肌肉酸痛,鹿肉
肌肉酸痛,鸡肝
肌肉酸痛,杏仁
肌肉酸痛,松子仁
肌肉酸痛,鸭血(白鸭)
肌肉酸痛,绿豆
肌肉酸痛,田螺
肌肉酸痛,淡菜(鲜)
肌肉酸痛,辣椒(红、尖、干)
肌肉酸痛,红辣椒
肌肉酸痛,腌雪里蕻
肌肉酸痛,腌芥菜头
肌肉酸痛,黄酒
肌肉酸痛,白酒
肌肉酸痛,绿豆
肌肉酸痛,豆浆
肌肉酸痛,田螺
肌肉酸痛,淡菜(鲜)
肌肉酸痛,猪脑
肌肉酸痛,猪肚
肌肉酸痛,啤酒
肌肉酸痛,咸鸭蛋
肌肉酸痛,鸡血
肌肉酸痛,鸡肝
肌肉酸痛,黄酒
肌肉酸痛,白酒
肌肉酸痛,咸鸭蛋
肌肉酸痛,花生仁（炸）
心脏停搏,白酒
心脏停搏,花生
心脏停搏,白扁豆
心脏停搏,海蟹
心脏停搏,鸡肝
心脏停搏,腐竹
心脏停搏,白扁豆
心脏停搏,田螺
无名指指甲凹陷,白酒
无名指指甲凹陷,花生
无名指指甲凹陷,白扁豆
无名指指甲凹陷,海蟹
心率增快,白酒
心率增快,花生
心率增快,白扁豆
心率增快,海蟹
心率增快,啤酒
心率增快,白酒
心率增快,白扁豆
心率增快,猪油（板油）
心率增快,咸鸭蛋
心率增快,鸡肝
心率增快,杏仁
心率增快,腐竹
心率增快,啤酒
心率增快,腐竹
心率增快,白扁豆
心率增快,淡菜(鲜)
心率增快,鹌鹑蛋
心率增快,鸡肝
心率增快,杏仁
心率增快,白扁豆
心率增快,干腌菜
心率增快,啤酒
心率增快,黄酒
心率增快,白酒
心率增快,啤酒
心率增快,白酒
心率增快,咸鸭蛋
心率增快,鹅肉
心率增快,白酒
心率增快,鹅肉
心率增快,白扁豆
心率增快,草鱼
心率增快,绿豆
心率增快,黑豆
心率增快,赤小豆
心率增快,螃蟹
心率增快,啤酒
心率增快,红葡萄酒
心率增快,螃蟹
心率增快,蛤蜊
心率增快,啤酒
心率增快,赤小豆
心率增快,白扁豆
心率增快,鲤鱼
心率增快,螃蟹
心率增快,蛤蜊
心率增快,油条
心率增快,猪肚
心率增快,螃蟹
心率增快,河蚌
心率增快,海参
心率增快,蛤蜊
心率增快,啤酒
心率增快,黄酒
心率增快,红葡萄酒
心率增快,白酒
心率增快,白砂糖
心率增快,花生（炒）
心率增快,白扁豆
心率增快,螃蟹
心率增快,白砂糖
心率增快,花生（炒）
心率增快,白扁豆
心率增快,螃蟹
心率增快,白砂糖
心率增快,花生（炒）
心率增快,白扁豆
心率增快,螃蟹
心率增快,干腌菜
心率增快,鸭蛋
心率增快,鸭血(白鸭)
心率增快,鸭肉
心率增快,白砂糖
心率增快,啤酒
心率增快,白酒
心率增快,花生（炒）
心率增快,干腌菜
心率增快,鸡肝
心率增快,腐竹
心率增快,白扁豆
心率增快,啤酒
心率增快,白酒
心率增快,鸭蛋
心率增快,鸭肉
心率增快,白酒
心率增快,鸭血(白鸭)
心率增快,绿豆
心率增快,田螺
心率增快,啤酒
心率增快,江米酒
心率增快,白酒
心率增快,鸭血(白鸭)
心率增快,啤酒
心率增快,黄酒
心率增快,白酒
心率增快,虾仁
心率增快,啤酒
心率增快,白酒
心率增快,咸鸭蛋
心率增快,油豆腐
心率增快,啤酒
心率增快,白酒
心率增快,龙虾
心率增快,河虾
心率增快,啤酒
心率增快,黄酒
心率增快,白酒
心率增快,淡菜(鲜)
心率增快,啤酒
心率增快,白酒
心率增快,咸鸭蛋
心率增快,花生仁（炸）
心率增快,杏仁
心率增快,腐竹
心率增快,白扁豆
心率增快,虾皮
呼吸性碱中毒,白酒
呼吸性碱中毒,花生
呼吸性碱中毒,白扁豆
呼吸性碱中毒,海蟹
呼吸性碱中毒,白扁豆
呼吸性碱中毒,猪油（板油）
呼吸性碱中毒,猪小排（猪肋排）
呼吸性碱中毒,猪里脊肉
呼吸性碱中毒,杏仁
呼吸性碱中毒,松子仁
呼吸性碱中毒,核桃
呼吸性碱中毒,赤小豆
呼吸性碱中毒,干腌菜
呼吸性碱中毒,啤酒
呼吸性碱中毒,黄酒
呼吸性碱中毒,白酒
呼吸性碱中毒,蜂蜜
呼吸性碱中毒,白砂糖
呼吸性碱中毒,花生（炒）
呼吸性碱中毒,黑豆
呼吸性碱中毒,啤酒
呼吸性碱中毒,白酒
呼吸性碱中毒,松子仁
呼吸性碱中毒,核桃
呼吸性碱中毒,白砂糖
呼吸性碱中毒,啤酒
呼吸性碱中毒,白酒
呼吸性碱中毒,花生（炒）
呼吸性碱中毒,鸭血(白鸭)
呼吸性碱中毒,绿豆
呼吸性碱中毒,田螺
呼吸性碱中毒,蛏子
呼吸性碱中毒,田螺
呼吸性碱中毒,螃蟹
呼吸性碱中毒,蛤蜊
呼吸性碱中毒,淡菜(鲜)
气体弥散障碍,白酒
气体弥散障碍,花生
气体弥散障碍,白扁豆
气体弥散障碍,海蟹
气体弥散障碍,白砂糖
气体弥散障碍,花生（炒）
气体弥散障碍,白扁豆
气体弥散障碍,螃蟹
气体弥散障碍,白酒
气体弥散障碍,赤小豆
气体弥散障碍,猪肚
气体弥散障碍,香肠
烂桃样血痰,啤酒
烂桃样血痰,白酒
烂桃样血痰,白扁豆
烂桃样血痰,猪油（板油）
烂桃样血痰,白砂糖
烂桃样血痰,花生（炒）
烂桃样血痰,白扁豆
烂桃样血痰,羊油
痰黏稠或脓性可...,啤酒
痰黏稠或脓性可...,白酒
痰黏稠或脓性可...,白扁豆
痰黏稠或脓性可...,猪油（板油）
痰呈白色黏稠胶冻状,啤酒
痰呈白色黏稠胶冻状,白酒
痰呈白色黏稠胶冻状,白扁豆
痰呈白色黏稠胶冻状,猪油（板油）
休克,啤酒
休克,白酒
休克,白扁豆
休克,猪油（板油）
休克,白酒
休克,白扁豆
休克,猪油（板油）
休克,猪小排（猪肋排）
休克,白扁豆
休克,猪油（板油）
休克,猪小排（猪肋排）
休克,猪里脊肉
休克,白扁豆
休克,猪油（板油）
休克,猪小排（猪肋排）
休克,猪里脊肉
休克,蜂蜜
休克,啤酒
休克,白酒
休克,白扁豆
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,白扁豆
休克,腐竹
休克,白扁豆
休克,淡菜(鲜)
休克,猪油（板油）
休克,啤酒
休克,白酒
休克,杏仁
休克,松子仁
休克,啤酒
休克,杏仁
休克,松子仁
休克,核桃
休克,啤酒
休克,白酒
休克,杏仁
休克,松子仁
休克,啤酒
休克,白酒
休克,杏仁
休克,松子仁
休克,鸡肝
休克,杏仁
休克,白扁豆
休克,银鱼
休克,啤酒
休克,黄酒
休克,白酒
休克,鸡肝
休克,鸭血(白鸭)
休克,鸡肝
休克,杏仁
休克,白扁豆
休克,白酒
休克,鸡肝
休克,杏仁
休克,白扁豆
休克,干腌菜
休克,啤酒
休克,白酒
休克,鸡肝
休克,鸡蛋黄
休克,鸡肝
休克,杏仁
休克,油皮
休克,鸡肝
休克,芝麻
休克,杏仁
休克,黑豆
休克,鹌鹑蛋
休克,鸡腿
休克,杏仁
休克,核桃
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,黑豆
休克,杏仁
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,白酒
休克,银鱼
休克,小龙虾
休克,虾皮
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,黑豆
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,黑豆
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,黑豆
休克,南瓜子仁
休克,葵花子仁
休克,白果（鲜）
休克,绿豆
休克,白酒
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,黑豆
休克,白酒
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,白酒
休克,南瓜子仁
休克,核桃
休克,白果（鲜）
休克,白酒
休克,南瓜子仁
休克,白果（鲜）
休克,绿豆
休克,啤酒
休克,白酒
休克,南瓜子仁
休克,白果（鲜）
休克,啤酒
休克,白酒
休克,鸭掌
休克,南瓜子仁
休克,啤酒
休克,白酒
休克,南瓜子仁
休克,白果（鲜）
休克,啤酒
休克,白酒
休克,南瓜子仁
休克,白果（鲜）
休克,芝麻
休克,杏仁
休克,青豆
休克,绿豆
休克,干腌菜
休克,腊肉（烟肉）
休克,洋葱
休克,香菜
休克,白酒
休克,咸鸭蛋
休克,鸭血(白鸭)
休克,鸡肉
休克,白砂糖
休克,黄酒
休克,乌骨鸡
休克,羊油
休克,鹿肉
休克,咸鸭蛋
休克,咸鱼
休克,虾皮
休克,白酒
休克,鸡蛋黄
休克,杏仁
休克,西瓜子仁
休克,干腌菜
休克,啤酒
休克,黄酒
休克,白酒
休克,干腌菜
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,杏仁
休克,绿豆
休克,白扁豆
休克,螃蟹
休克,啤酒
休克,白酒
休克,杏仁
休克,绿豆
休克,干腌菜
休克,啤酒
休克,白酒
休克,鸡心
休克,啤酒
休克,黄酒
休克,白酒
休克,鸡心
休克,啤酒
休克,黄酒
休克,白酒
休克,鸡心
休克,干腌菜
休克,啤酒
休克,黄酒
休克,白酒
休克,咸鸭蛋
休克,鹅肉
休克,白扁豆
休克,咸鱼
休克,鹅肉
休克,白扁豆
休克,咸鱼
休克,草鱼
休克,芝麻
休克,杏仁
休克,白扁豆
休克,虾皮
休克,白酒
休克,腐竹
休克,白扁豆
休克,田螺
休克,啤酒
休克,白酒
休克,鸡心
休克,鸡肝
休克,腐竹
休克,白扁豆
休克,田螺
休克,螃蟹
休克,啤酒
休克,白酒
休克,腐竹
休克,白扁豆
休克,杏仁
休克,花生
休克,腐竹
休克,白扁豆
休克,啤酒
休克,白酒
休克,杏仁
休克,腐竹
休克,啤酒
休克,白酒
休克,鸡蛋
休克,白扁豆
休克,啤酒
休克,白酒
休克,公鸡
休克,鹅肉
休克,啤酒
休克,白酒
休克,豆浆
休克,白扁豆
休克,啤酒
休克,白扁豆
休克,草鱼
休克,猪油（板油）
休克,啤酒
休克,白酒
休克,白扁豆
休克,草鱼
休克,啤酒
休克,白酒
休克,腐竹
休克,白扁豆
休克,腐竹
休克,白扁豆
休克,草鱼
休克,油条
休克,啤酒
休克,白酒
休克,腐竹
休克,白扁豆
休克,腐竹
休克,白扁豆
休克,蚝豉
休克,草鱼
休克,赤砂糖
休克,腐竹
休克,白扁豆
休克,螃蟹
休克,干腌菜
休克,腐竹
休克,白扁豆
休克,蚝豉
休克,腐竹
休克,白扁豆
休克,草鱼
休克,猪油（板油）
休克,腐竹
休克,白扁豆
休克,草鱼
休克,猪油（板油）
休克,腐竹
休克,白扁豆
休克,草鱼
休克,猪油（板油）
休克,干腌菜
休克,白扁豆
休克,草鱼
休克,猪油（板油）
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,绿豆
休克,干腌菜
休克,鸭血(白鸭)
休克,绿豆
休克,田螺
休克,杏仁
休克,绿豆
休克,赤小豆
休克,白扁豆
休克,黄酒
休克,咸鸭蛋
休克,螃蟹
休克,甲鱼
休克,啤酒
休克,江米酒
休克,黄酒
休克,白酒
休克,白酒
休克,洋葱
休克,辣椒(青、尖)
休克,辣椒(红、尖、干)
休克,鸭血(白鸭)
休克,鸡肉
休克,赤小豆
休克,白扁豆
休克,鸭血(白鸭)
休克,腐竹
休克,赤小豆
休克,白扁豆
休克,白酒
休克,鸭血(白鸭)
休克,腐竹
休克,赤小豆
休克,鸭血(白鸭)
休克,花生
休克,赤小豆
休克,白扁豆
休克,啤酒
休克,白酒
休克,杏仁
休克,腐竹
休克,杏仁
休克,赤小豆
休克,白扁豆
休克,螃蟹
休克,啤酒
休克,白酒
休克,杏仁
休克,赤小豆
休克,白酒
休克,杏仁
休克,赤小豆
休克,白扁豆
休克,啤酒
休克,白酒
休克,螃蟹
休克,海虾
休克,白酒
休克,白果（鲜）
休克,螃蟹
休克,海螺
休克,干腌菜
休克,白酒
休克,咸鸭蛋
休克,咸鱼
休克,啤酒
休克,白酒
休克,绿豆
休克,黑豆
休克,干腌菜
休克,松花蛋（鸭蛋）
休克,鸡肉
休克,油豆腐
休克,面肥
休克,啤酒
休克,白酒
休克,绿豆
休克,鸡翅
休克,赤小豆
休克,白扁豆
休克,螃蟹
休克,赤小豆
休克,白扁豆
休克,河虾
休克,淡菜(鲜)
休克,鸭血(白鸭)
休克,白扁豆
休克,螃蟹
休克,蛤蜊
休克,赤小豆
休克,白扁豆
休克,河虾
休克,淡菜(鲜)
休克,啤酒
休克,红葡萄酒
休克,白酒
休克,白扁豆
休克,啤酒
休克,白酒
休克,绿豆
休克,黑豆
休克,赤小豆
休克,白扁豆
休克,河虾
休克,淡菜(鲜)
休克,螃蟹
休克,蛤蜊
休克,油条
休克,猪肚
休克,螃蟹
休克,龙虾
休克,蛤蜊
休克,猪肚
休克,啤酒
休克,赤小豆
休克,白扁豆
休克,鲤鱼
休克,鸭肉
休克,绿豆
休克,赤小豆
休克,田螺
休克,啤酒
休克,红葡萄酒
休克,白酒
休克,螃蟹
休克,赤小豆
休克,白扁豆
休克,田螺
休克,海螺
休克,啤酒
休克,赤小豆
休克,白扁豆
休克,猪肚
休克,葵花子仁
休克,绿豆
休克,黑豆
休克,大豆
休克,啤酒
休克,赤小豆
休克,白扁豆
休克,猪肚
休克,白酒
休克,螃蟹
休克,河蚌
休克,海参
休克,白酒
休克,螃蟹
休克,蛤蜊
休克,油条
休克,白酒
休克,螃蟹
休克,蛤蜊
休克,猪肚
休克,螃蟹
休克,龙虾
休克,河虾
休克,海虾
休克,白酒
休克,螃蟹
休克,龙虾
休克,蛤蜊
休克,白酒
休克,绿豆
休克,黑豆
休克,赤小豆
休克,啤酒
休克,黄酒
休克,白酒
休克,绿豆
休克,啤酒
休克,咸鸭蛋
休克,绿豆
休克,黑豆
休克,腐竹
休克,白扁豆
休克,螃蟹
休克,蛤蜊
休克,腐竹
休克,白扁豆
休克,螃蟹
休克,蛤蜊
休克,腐竹
休克,白扁豆
休克,螃蟹
休克,蛤蜊
休克,啤酒
休克,白酒
休克,绿豆
休克,黑豆
休克,松子仁
休克,核桃
休克,青豆
休克,绿豆
休克,黄酒
休克,鸭蛋
休克,鸭血(白鸭)
休克,鸭肉
休克,啤酒
休克,白酒
休克,杏仁
休克,赤小豆
休克,鹿肉
休克,啤酒
休克,江米酒
休克,黄酒
休克,啤酒
休克,白酒
休克,鸡肝
休克,杏仁
休克,白砂糖
休克,花生（炒）
休克,白扁豆
休克,螃蟹
休克,啤酒
休克,鸭蛋
休克,鸭血(白鸭)
休克,鸭肉
休克,鹿肉
休克,干腌菜
休克,啤酒
休克,白酒
休克,白砂糖
休克,啤酒
休克,白酒
休克,花生（炒）
休克,鹿肉
休克,啤酒
休克,白酒
休克,鸡肝
休克,白砂糖
休克,花生（炒）
休克,白扁豆
休克,螃蟹
休克,鹿肉
休克,啤酒
休克,白酒
休克,鸡肝
休克,白砂糖
休克,花生（炒）
休克,白扁豆
休克,田螺
休克,啤酒
休克,白酒
休克,鸡肝
休克,腐竹
休克,鸡肝
休克,腐竹
休克,白扁豆
休克,田螺
休克,干腌菜
休克,鸡肝
休克,腐竹
休克,白扁豆
休克,啤酒
休克,白酒
休克,油豆腐
休克,绿豆
休克,油豆腐
休克,绿豆
休克,赤小豆
休克,田螺
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,绿豆
休克,干腌菜
休克,鸡肝
休克,腐竹
休克,白扁豆
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,白果（干）
休克,赤小豆
休克,田螺
休克,河蚌
休克,海参
休克,白酒
休克,鸭血(白鸭)
休克,白果（干）
休克,绿豆
休克,鸡肝
休克,腐竹
休克,白扁豆
休克,田螺
休克,鸡肝
休克,腐竹
休克,白扁豆
休克,田螺
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,绿豆
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,花生仁（炸）
休克,干腌菜
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,鸭血(白鸭)
休克,绿豆
休克,田螺
休克,蛏子
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,田螺
休克,啤酒
休克,白酒
休克,鸡蛋黄
休克,鸭血(白鸭)
休克,鹿肉
休克,鸡肝
休克,杏仁
休克,松子仁
休克,干腌菜
休克,咸鸭蛋
休克,赤小豆
休克,羊油
休克,辣椒(青、尖)
休克,韭菜
休克,红辣椒
休克,大蒜
休克,白酒
休克,鸭血(白鸭)
休克,田螺
休克,蛏子
休克,干腌菜
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,白酒
休克,鸭血(白鸭)
休克,田螺
休克,螃蟹
休克,鸭血(白鸭)
休克,鸡爪
休克,鸡翅
休克,鹅肉
休克,鸭血(白鸭)
休克,绿豆
休克,田螺
休克,淡菜(鲜)
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,田螺
休克,火腿
休克,鱼腥草
休克,辣椒(红、尖、干)
休克,韭菜
休克,干腌菜
休克,啤酒
休克,白酒
休克,赤小豆
休克,啤酒
休克,白酒
休克,鸭血(白鸭)
休克,田螺
休克,干腌菜
休克,啤酒
休克,白酒
休克,油豆腐
休克,干腌菜
休克,啤酒
休克,白酒
休克,油豆腐
休克,黄酒
休克,白酒
休克,田螺
休克,淡菜(鲜)
休克,肥膘肉
休克,洋葱
休克,小葱
休克,芥菜
休克,黄酒
休克,田螺
休克,螃蟹
休克,淡菜(鲜)
休克,辣椒(红、尖、干)
休克,红辣椒
休克,腌雪里蕻
休克,腌芥菜头
休克,白酒
休克,洋葱
休克,辣椒(红、尖、干)
休克,大葱
休克,蜂蜜
休克,啤酒
休克,白酒
休克,栗子（熟）
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,羊油
休克,田螺
休克,淡菜(鲜)
休克,猪脑
休克,猪肚
休克,干腌菜
休克,蜂蜜
休克,啤酒
休克,红葡萄酒
休克,干腌菜
休克,蜂蜜
休克,啤酒
休克,白酒
休克,干腌菜
休克,蜂蜜
休克,啤酒
休克,红葡萄酒
休克,干腌菜
休克,蜂蜜
休克,啤酒
休克,红葡萄酒
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,鳕鱼
休克,干腌菜
休克,啤酒
休克,白酒
休克,田螺
休克,啤酒
休克,红葡萄酒
休克,白酒
休克,咸鸭蛋
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,花生仁（炸）
休克,咸鸭蛋
休克,鳕鱼
休克,咸鱼
休克,鲈鱼
休克,咸鸭蛋
休克,花生仁（炸）
休克,羊油
休克,咸鱼
休克,咸鸭蛋
休克,花生仁（炸）
休克,羊油
休克,小黄鱼
休克,干腌菜
休克,鸡蛋黄
休克,田螺
休克,螃蟹
休克,干腌菜
休克,啤酒
休克,白酒
休克,鸡蛋黄
休克,赤砂糖
休克,白砂糖
休克,咸鸭蛋
休克,花生仁（炸）
休克,啤酒
休克,白酒
休克,咸鸭蛋
休克,花生仁（炸）
休克,干腌菜
休克,啤酒
休克,白酒
休克,羊油
休克,鸭血(白鸭)
休克,绿豆
休克,田螺
休克,沙丁鱼
休克,咸鸭蛋
休克,鸡血
休克,鸡肝
休克,银鱼
休克,咸鸭蛋
休克,鸡血
休克,鸡肝
休克,银鱼
休克,鹿肉
休克,田螺
休克,沙丁鱼
休克,三文鱼
休克,啤酒
休克,白酒
休克,淡菜(鲜)
休克,猪脑
休克,啤酒
休克,江米酒
休克,白酒
休克,鸡蛋
休克,啤酒
休克,白酒
休克,淡菜(鲜)
休克,猪脑
休克,啤酒
休克,江米酒
休克,黄酒
休克,白酒
休克,啤酒
休克,黄酒
休克,白酒
休克,淡菜(鲜)
休克,白酒
休克,杏仁
休克,绿豆
休克,黑豆
休克,干腌菜
休克,白酒
休克,咸鸭蛋
休克,杏仁
休克,白酒
休克,鸡
休克,杏仁
休克,油豆腐
休克,干腌菜
休克,白酒
休克,杏仁
休克,油豆腐
肌痛,啤酒
肌痛,白酒
肌痛,白扁豆
肌痛,猪油（板油）
肌痛,啤酒
肌痛,白酒
肌痛,咸鸭蛋
肌痛,烤鸭
肌痛,咸鸭蛋
肌痛,鸡肝
肌痛,杏仁
肌痛,腐竹
肌痛,啤酒
肌痛,白酒
肌痛,南瓜子仁
肌痛,白果（鲜）
肌痛,鹿肉
肌痛,白酒
肌痛,鹅肉
肌痛,杏仁
肌痛,白扁豆
肌痛,鱼肉
肌痛,海蜇皮
肌痛,海蟹
肌痛,干腌菜
肌痛,咸鸭蛋
肌痛,白扁豆
肌痛,羊油
肌痛,杏仁
肌痛,腐竹
肌痛,虾皮
肌痛,虾米
肌痛,鸡心
肌痛,鹅肉
肌痛,白扁豆
肌痛,沙丁鱼
肌痛,啤酒
肌痛,黄酒
肌痛,白酒
肌痛,鹅肉
肌痛,白酒
肌痛,鹅肉
肌痛,白扁豆
肌痛,草鱼
肌痛,啤酒
肌痛,白酒
肌痛,腐竹
肌痛,白扁豆
肌痛,面肥
肌痛,啤酒
肌痛,白酒
肌痛,腐竹
肌痛,面肥
肌痛,腐竹
肌痛,白扁豆
肌痛,螃蟹
肌痛,干腌菜
肌痛,啤酒
肌痛,白酒
肌痛,鸭血(白鸭)
肌痛,螺丝菜
肌痛,干腌菜
肌痛,啤酒
肌痛,白酒
肌痛,啤酒
肌痛,白酒
肌痛,鸡蛋
肌痛,鸭血(白鸭)
肌痛,干腌菜
肌痛,啤酒
肌痛,江米酒
肌痛,白酒
肌痛,鸡翅
肌痛,赤小豆
肌痛,白扁豆
肌痛,螃蟹
肌痛,啤酒
肌痛,白酒
肌痛,绿豆
肌痛,黑豆
肌痛,赤小豆
肌痛,白扁豆
肌痛,河虾
肌痛,淡菜(鲜)
肌痛,啤酒
肌痛,白酒
肌痛,绿豆
肌痛,黑豆
肌痛,啤酒
肌痛,白酒
肌痛,绿豆
肌痛,黑豆
肌痛,啤酒
肌痛,红葡萄酒
肌痛,白酒
肌痛,螃蟹
肌痛,白酒
肌痛,杏仁
肌痛,绿豆
肌痛,黑豆
肌痛,啤酒
肌痛,红葡萄酒
肌痛,白酒
肌痛,螃蟹
肌痛,绿豆
肌痛,黑豆
肌痛,赤小豆
肌痛,虾皮
